id,label,source,score
Q1085,Prague,Q1085,868.4200000000001
Q14960,Brno,Q14960,321.295
Q8385,Ostrava,Q8385,138.89000000000001
Q43453,Plzeň,Q43453,125.685
Q81137,Olomouc,Q81137,119.38499999999999
Q16506,České Budějovice,Q16506,88.525
Q36989,Pardubice,Q36989,85.145
Q146351,Liberec,Q146351,79.48
Q384544,Karlovy Vary,Q384544,75.49499999999999
Q270704,Třebíč,Q270704,74.61999999999999
Q180139,Hradec Králové,Q180139,71.93499999999999
Q183111,Jihlava,Q183111,70.54
Q171018,Zlín,Q171018,65.8
Q986102,Třinec,Q986102,62.59
Q841296,Příbram,Q841296,61.19500000000001
Q156974,Ústí nad Labem,Q156974,60.470000000000006
Q193721,Tábor,Q193721,60.2
Q214956,Znojmo,Q214956,59.84
Q193719,Cheb,Q193719,58.39
Q156080,Opava,Q156080,57.765
Q470445,Prostějov,Q470445,57.25
Q155993,Kladno,Q155993,56.925000000000004
Q48194,Frýdek-Místek,Q48194,56.035
Q278877,Český Těšín,Q278877,55.625
Q158239,Kroměříž,Q158239,54.405
Q523489,Terezín,Q523489,52.515
Q149108,Jablunkov,Q149108,52.465
Q191805,Mladá Boleslav,Q191805,52.285
Q155975,Kutná Hora,Q155975,52.12
Q191793,Karviná,Q191793,51.82000000000001
Q146307,Děčín,Q146307,51.650000000000006
Q470380,Přerov,Q470380,51.06
Q146342,Teplice,Q146342,50.620000000000005
Q1000056,Sušice,Q1000056,50.075
Q188082,Český Krumlov,Q188082,49.73
Q740863,Česká Lípa,Q740863,49.53
Q602976,Klatovy,Q602976,49.45
Q954596,Havlíčkův Brod,Q954596,49.285
Q890949,Bohumín,Q890949,47.915
Q192904,Havířov,Q192904,47.45
Q384403,Litoměřice,Q384403,47.31
Q386026,Orlová,Q386026,47.1
Q146363,Most,Q146363,46.615
Q1000073,Pelhřimov,Q1000073,46.56
Q392692,Šumperk,Q392692,46.405
Q158245,Písek,Q158245,46.275000000000006
Q1008686,Ivančice,Q1008686,45.505
Q656603,Jičín,Q656603,45.150000000000006
Q722732,Litomyšl,Q722732,44.86
Q470369,Kolín,Q470369,44.77
Q682544,Mikulov,Q682544,44.64
Q368929,Jindřichův Hradec,Q368929,44.615
Q147607,Jablonec nad Nisou,Q147607,44.52
Q591823,Náchod,Q591823,44.155
Q748211,Old Town,Q748211,43.935
Q320950,Trutnov,Q320950,43.82
Q986075,Nové Město na Moravě,Q986075,43.78
Q394453,Žďár nad Sázavou,Q394453,43.690000000000005
Q894440,Boskovice,Q894440,43.56
Q63855,Roudnice nad Labem,Q63855,43.300000000000004
Q994280,Bruntál,Q994280,43.23500000000001
Q986070,Chrudim,Q986070,43.16
Q827041,Beroun,Q827041,42.44
Q755698,Svitavy,Q755698,42.285
Q583910,Aš,Q583910,42.09
Q750224,Strakonice,Q750224,41.94
Q502993,Uherské Hradiště,Q502993,41.81
Q1789604,Krnov,Q1789604,41.800000000000004
Q378120,Žižkov,Q378120,41.74
Q703158,Velké Meziříčí,Q703158,41.625
Q638306,Hranice,Q638306,40.885000000000005
Q683165,Poděbrady,Q683165,39.919999999999995
Q1013909,Slaný,Q1013909,39.805
Q773312,Třeboň,Q773312,39.754999999999995
Q523469,Mariánské Lázně,Q523469,39.685
Q898468,Brandýs nad Labem-Stará Boleslav,Q898468,39.61000000000001
Q470394,Benešov,Q470394,39.575
Q146356,Chomutov,Q146356,39.46000000000001
Q616877,Louny,Q616877,39.23500000000001
Q430864,Nymburk,Q430864,39.21000000000001
Q161513,Tišnov,Q161513,39.155
Q954569,Vyškov,Q954569,39.09
Q753289,Malá Strana,Q753289,38.89
Q999916,Vysoké Mýto,Q999916,38.865
Q581478,Břeclav,Q581478,38.82
Q330409,Ústí nad Orlicí,Q330409,38.785000000000004
Q373804,Telč,Q373804,38.615
Q850676,Blansko,Q850676,38.6
Q393426,Žatec,Q393426,38.050000000000004
